번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
1931,경기,부천시,2,,,,,103833
1932,경기,용인시,,,6,,,182695
1933,경북,구미시,,,9,,,52006
1934,경북,경산시,2,,,,,33625
1935,대구,동구,4,,,,,102563
1936,서울,강동구,6,,,,,62565
1937,서울,은평구,4,,,,,45736
1938,울산,남구,6,,,,,99651
1939,광주,광산구,1,,,,,1299
1940,경남,사천시,1,,,,,2401
1941,경남,사천시,1,,,,,1170
1942,경북,상주시,1,,,,,1676
1943,경남,창원시,1,,,,,4891
1944,경남,창원시,1,,,,,331
1945,인천,미추홀구,1,,,,,14276
1946,전남,목포시,1,,,,,2105
1947,전북,전주시,1,,,,,6566
1948,충북,충주시,1,,,,,2824
1949,대전,유성구,1,,,,,5124
1950,대전,서구,1,,,,,1772
1951,경남,거제시,1,,,,,1073
1952,경북,고령군,1,,,,,377
1953,전남,나주시,1,,,,,1522
1954,전북,군산시,1,,,,,2154
1955,인천,남동구,1,,,,,9031
1956,광주,남구,1,,,,,7418
1957,광주,동구,1,,,,,584
1958,대구,수성구,1,,,,,918
1959,충남,천안시,1,,,,,6081
1960,충북,청주시,,,1,,,468
1961,인천,중구,,,1,,,14947
1962,제주,제주시,1,,,,,1563
1963,광주,북구,,,1,,,2397
1964,충북,청주시,,,1,,,2250
1965,인천,미추홀구,,,1,,,10528
1966,경남,창원시,,1,,,,1915
1967,경북,칠곡군,,,1,,,5219
1968,서울,서초구,,1,,,,10
1969,광주,광산구,,1,,,,2718
1970,경북,포항시,1,,,,,3358
1971,부산,남구,2,,,,,41301
1972,서울,성북구,2,,,,,26662
1973,세종,가람동,6,,,,,123264
1974,경기,여주시,2,,,,,105715
1975,강원,원주시,2,,,,,89234
1976,경기,평택시,1,,,,,31596
1977,경기,하남시,2,,,,,55539
1978,경기,김포시,1,,,,,30338
1979,충북,청주시,1,,,,,15813
1980,경기,안양시,1,,,,,10531
1981,경기,김포시,1,,,,,18959
1982,대전,중구,1,,,,,10132
1983,경기,수원시,1,,,,,3410
1984,충북,청주시,1,,,,,30195
1985,경기,부천시,1,,,,,32404
1986,대구,서구,1,,,,,2597
1987,광주,광산구,1,,,,,29656
1988,대구,수성구,1,,,,,18533
1989,제주,서귀포시,1,,,,,1902
1990,울산,남구,1,,,,,1875
1991,경기,안성시,1,,,,,3045
1992,경기,부천시,1,,,,,37007
1993,충북,청주시,1,,,,,7388
1994,제주,제주시,1,,,,,15671
1995,경기,의왕시,1,,,,,6331
1996,경기,성남시,1,,,,,27987
1997,제주,서귀포시,1,,,,,9866
1998,경기,김포시,1,,,,,17307
1999,경기,안양시,1,,,,,48032
2000,경남,합천군,1,,,,,12897
2001,광주,광산구,1,,,,,41538
2002,경기,남양주시,1,,,,,15517
2003,경기,시흥시,1,,,,,11150
2004,경기,안성시,1,,,,,7593
2005,경기,안양시,1,,,,,29450
2006,경기,양평군,1,,,,,3813
2007,경기,양평군,1,,,,,8892
2008,경기,파주시,1,,,,,16181
2009,경기,포천시,1,,,,,8068
2010,경북,구미시,1,,,,,22452
2011,경북,구미시,1,,,,,10158
2012,서울,관악구,1,,,,,21924
2013,서울,서초구,3,,,,,21484
2014,경기,김포시,1,,,,,13327
2015,경기,김포시,1,,,,,31335
2016,인천,서구,1,,,,,4391
2017,인천,남구,,,1,,,18722
2018,인천,서구,2,,,,,48532
2019,경기,성남시,,,1,,,4865
2020,서울,노원구,,,1,,,16763
2021,서울,중구,1,,,,,14244
2022,경기,수원시,1,,,,,3383
2023,인천,연수구,,,1,,,1591
2024,경기,성남시,,,1,,,9084
2025,경기,안산시,1,,,,,2430
2026,충남,공주시,1,,1,,,26042
2027,충북,충주시,,,1,,,58746
2028,전북,군산시,1,,1,,,8345
2029,경남,김해시,1,,,,,1364
2030,인천,중구,,,1,,,97
2031,인천,중구,,,1,,,662
2032,경남,거제시,,,1,,,662
2033,제주,서귀포시,1,,,,,128929
2034,제주,제주시,1,,,,,79897
2035,제주,서귀포시,1,,,,,8007
2036,제주,서귀포시,1,,,,,10359
2037,제주,제주시,1,,,,,7905
2038,제주,서귀포시,1,,,,,24262
2039,제주,제주시,1,,,,,7928
2040,제주,제주시,1,,,,,9098
2041,제주,서귀포시,2,,,,,45674
2042,제주,서귀포시,1,,,,,16019
2043,제주,제주시,1,,,,,49218
2044,제주,서귀포시,2,,,,,38982
2045,제주,서귀포시,2,,,,,35930
2046,제주,제주시,1,,,,,45819
2047,제주,제주시,1,,,,,69098
2048,제주,서귀포시,3,,,,,93497
2049,제주,제주시,1,,,,,18820
2050,제주,서귀포시,2,,,,,37886
2051,제주,제주시,2,,,,,31041
2052,제주,제주시,1,,,,,3114
2053,제주,제주시,1,,,,,8979
2054,제주,서귀포,1,,,,,33598
2055,제주,서귀포시,1,,,,,22650
2056,제주,서귀포시,1,,,,,52815
2057,제주,서귀포시,1,,,,,77967
2058,제주,서귀포시,2,,,,,39666
2059,제주,제주시,1,,,,,22920
2060,제주,제주시,2,,,,,68370
2061,제주,제주시,2,,,,,16649
2062,제주,제주시,1,,,,,38413
2063,제주,제주시,1,,,,,54000
2064,경기,화성시,1,,,,,4734
2065,제주,서귀포시,1,,,,,29656
2066,제주,제주시,1,,,,,21047
2067,제주,서귀포시,2,,,,,132482
2068,제주,제주시,1,,,,,2482
2069,제주,제주시,1,,,,,25869
2070,제주,제주시,1,,,,,16823
2071,제주,제주시,1,,,,,16856
2072,제주,제주시,1,,,,,32706
2073,제주,서귀포시,2,,,,,24990
2074,제주,서귀포시,1,,,,,2507
2075,제주,서귀포시,1,,,,,6932
2076,제주,서귀포시,1,,,,,4515
2077,제주,제주시,2,,,,,11664
2078,제주,제주시,1,,,,,3320
2079,제주,서귀포시,1,,,,,21065
2080,제주,제주시,1,,,,,9614
2081,제주,제주시,2,,,,,1730
2082,제주,서귀포시,1,,,,,5859
2083,제주,제주시,1,,,,,1049
2084,제주,서귀포시,1,,,,,8108
2085,제주,서귀포시,1,,,,,4706
2086,서울,용산구,1,,,,,13658
2087,울산,남구,1,,,,,10120
2088,경기,용인시,1,,,,,15761
2089,경기,광주시,1,,,,,16550
2090,경기,성남시,1,,,,,7889
2091,충북,청주시,1,,,,,26938
2092,인천,남동구,1,,,,,33084
2093,울산,울주군,1,,,,,5093
2094,부산,북구,1,,,,,4250
2095,부산,사상구,1,,,,,11319
2096,부산,사하구,1,,,,,14220
2097,부산,강서구,1,,,,,10453
2098,서울,강남구,1,,,,,12137
2099,서울,광진구,3,,,,,14353
2100,부산,동래구,1,,,,,15468
2101,제주,서귀포시,2,,,,,11786
2102,경기,용인시,1,,,,,13212
2103,강원,인제군,4,,,,,24496
2104,대구,동구,1,,,,,59674
2105,대구,서구,1,,,,,15530
2106,경기,고양시,1,,,,,3592
2107,대전,서구,1,,,,,67
2108,제주,제주시,1,,,,,20816
2109,제주,서귀포시,1,,,,,3387
2110,제주,서귀포시,1,,,,,6297
2111,경기,의왕시,1,,,,,38746
2112,경기,김포시,2,,,,,48706
2113,대구,북구,2,,,,,3453
2114,대구,북구,4,,,,,17571
2115,서울,금천구,1,,,,,619
2116,경북,포항시,2,,,,,11898
2117,경기,부천시,2,0,,,,2626
2118,서울,금천구,3,7,,,,7957
2119,서울,금천구,0,3,,,,11663
2120,서울,금천구,2,0,,,,2216
2121,경남,김해시,2,0,,,,13393
2122,서울,구로구,4,0,,,,12165
2123,서울,구로구,2,0,,,,3171
2124,서울,금천구,0,2,,,,5694
2125,서울,금천구,2,0,,,,2747
2126,경기,성남시,1,0,,,,515
2127,경북,구미시,5,0,,,,11069
2128,서울,금천구,1,0,,,,2672
2129,강원,원주시,1,0,,,,668
2130,충남,부여군,1,0,,,,3352
2131,서울,금천구,2,2,,,,21286
2132,서울,구로구,0,5,,,,24060
2133,서울,중구,0,3,,,,19763
2134,제주,서귀포시,1,,,,,7012
2135,제주,제주시,1,,,,,7148
2136,제주,제주시,1,,,,,955
2137,제주,서귀포시,1,,,,,1466
2138,제주,제주시,1,,,,,921
2139,제주,서귀포시,1,,,,,1396
2140,제주,제주시,1,,,,,735
2141,제주,서귀포시,1,,,,,1899
2142,광주,광산구,1,,,,,18404
2143,광주,남구,1,,,,,26231
2144,광주,북구,1,,,,,48443
2145,광주,서구,1,,,,,59639
2146,서울,강남구,1,,,,,67442
2147,서울,용산구,1,,,,,21021
2148,서울,노원구,1,,,,,56377
2149,서울,양천구,1,,,,,62137
2150,서울,영등포구,1,,,,,36582
2151,경기,의정부시,1,,,,,31437
2152,경기,파주시,1,,,,,27894
2153,서울,은평구,1,,,,,28744
2154,강원,춘천시,1,,,,,53058
2155,부산,연제구,1,,,,,21923
2156,인천,서구,1,,,,,21259
2157,제주,서귀포시,1,,,,,16656
2158,서울,강서구,1,,,,,70352
2159,서울,강서구,1,,,,,19124
2160,서울,중구,1,,,,,36434
2161,서울,송파구,1,,,,,25464
2162,서울,영등포구,1,,,,,14977
2163,서울,송파구,1,,,,,46706
2164,서울,마포구,1,,,,,20145
2165,서울,강남구,1,,,,,71770
2166,서울,강남구,1,,,,,30490
2167,서울,용산구,1,,,,,48588
2168,경기,화성시,1,,,,,64053
2169,경기,화성시,1,,,,,67018
2170,서울,동작구,1,,,,,13641
2171,부산,동구,1,,,,,19106
2172,대구,달서구,1,,,,,65339
2173,대구,달서구,1,,,,,11904
2174,울산,중구,1,,,,,30017
2175,서울,서초구,1,,,,,89122
2176,울산,북구,1,,,,,18305
2177,울산,북구,1,,,,,19550
2178,울산,북구,1,,,,,6661
2179,서울,마포구,1,,,,,18838
2180,경기,안산시,1,,,,,15974
2181,경기,용인시,1,,,,,34321
2182,부산,사상구,1,,,,,50071
2183,강원,평창군,1,,,,,23931
2184,강원,횡성군,1,,,,,24425
2185,강원,인제군,1,,,,,21159
2186,부산,금정구,1,,,,,5174
2187,부산,부산진구,1,,,,,58835
2188,부산,부산진구,1,,,,,39405
2189,울산,북구,1,,,,,18845
2190,대구,동구,1,,,,,56380
2191,대구,동구,1,,,,,64034
2192,대구,동구,1,,,,,73005
2193,대구,동구,1,,,,,72489
2194,제주,서귀포시,1,,,,,43799
2195,제주,제주시,1,,,,,27311
2196,제주,제주시,1,,,,,45244
2197,경북,구미시,1,,,,,17299
2198,경남,남해군,1,,,,,8616
2199,경기,화성시,1,,,,,14027
2200,충북,제천시,1,,,,,6477
2201,경기,안성시,1,,,,,15500
2202,경북,구미시,1,,,,,26938
2203,경기,파주시,1,,,,,35359
2204,경기,파주시,1,,,,,17744
2205,경기,평택시,1,,,,,50039
2206,전남,여수시,1,,,,,11515
2207,광주,광산구,1,,,,,19143
2208,광주,광산구,1,,,,,13908
2209,광주,북구,1,,,,,25141
2210,대전,중구,,1,,,,18440
2211,대전,중구,,1,,,,74870
2212,제주,서귀포시,1,,,,,5875
2213,제주,서귀포시,1,,,,,13437
2214,제주,서귀포시,1,,,,,28508
2215,제주,서귀포시,1,,,,,9325
2216,경기,가평군,1,,,,,9225
2217,경기,용인시,1,,,,,1025
2218,경기,화성시,1,,,,,17835
2219,서울,강서구,,1,,,,26499
2220,서울,강서구,1,,,,,30266
2221,서울,강서구,1,,,,,29379
2222,서울,강서구,1,,,,,27493
2223,서울,강서구,1,,,,,17066
2224,서울,중구,1,,,,,21154
2225,서울,중구,1,,,,,24724
2226,경기,양평군,1,,,,,17250
2227,경기,김포시,1,,,,,9235
2228,경기,김포시,1,,,,,7947
2229,경기,용인시,1,,,,,43000
2230,경기,용인시,1,,,,,30515
2231,인천,연수구,1,,,,,61173
2232,인천,연수구,1,,,,,54857
2233,광주,서구,1,,,,,5749
2234,광주,서구,1,,,,,23628
2235,광주,서구,1,,,,,14459
2236,광주,서구,1,,,,,11383
2237,광주,북구,1,,,,,11959
2238,광주,북구,1,,,,,17146
2239,광주,남구,1,,,,,11222
2240,강원,강릉시,1,,,,,15854
2241,강원,강릉시,1,,,,,14305
2242,경북,경산시,1,,,,,21515
2243,서울,송파구,1,,,,,9143
2244,서울,강북구,1,,,,,12880
2245,경북,구미시,1,,,,,20665
2246,경북,구미시,1,,,,,10593
2247,경남,창원시,1,,,,,17988
2248,경남,창원시,1,,,,,12147
2249,제주,서귀포시,,,1,,,18552
2250,제주,서귀포시,,,1,,,84337
2251,경남,함안군,,,1,,,2907
2252,제주,제주시,,,1,,,31889
2253,울산,중구,,,1,,,16707
2254,제주,제주시,,,1,,,63040
2255,서울,강남구,1,,,,,17887
2256,서울,강남구,1,,,,,8074
2257,서울,강남구,1,,,,,6708
2258,서울,강남구,1,,,,,2322
2259,서울,강남구,1,,,,,11276
2260,서울,강남구,1,,,,,13215
2261,서울,강남구,1,,,,,10732
2262,서울,강남구,1,,,,,4417
2263,서울,강남구,1,,,,,1037
2264,제주,서귀포시,1,,,,,23340
2265,제주,서귀포시,1,,,,,18026
2266,제주,서귀포시,,,1,,,15229
2267,경북,경산시,1,,,,,1267
2268,서울,강남구,1,,,,,2319
2269,서울,강남구,1,,,,,11273
2270,서울,강남구,1,,,,,13213
2271,서울,강남구,1,,,,,10732
2272,서울,강남구,1,,,,,4417
2273,서울,강남구,1,,,,,1032
2274,제주,서귀포시,1,,,,,16724
2275,제주,제주시,,,1,,,24792
2276,제주,제주시,,,1,,,6080
2277,서울,강남구,1,,,,,1789
2278,서울,강남구,1,,,,,1643
2279,서울,강남구,1,,,,,485
2280,서울,강남구,1,,,,,1498
2281,서울,강남구,1,,,,,1326
2282,서울,강남구,1,,,,,241
2283,서울,강남구,1,,,,,176
2284,서울,강남구,1,,,,,  
2285,제주,제주시,1,,,,,3509
2286,충북,진천군,1,,,,,2154
2287,경남,거제시,1,,,,,26638
2288,경남,거제시,1,,,,,13427
2289,경북,경주시,1,,,,,5214
2290,충북,음성군,1,,,,,3249
2291,경남,거제시,1,,,,,3085
2292,경북,경산시,1,,,,,9706
2293,경남,거제시,1,,,,,10043
2294,부산,기장군,1,,,,,690
2295,경기,고양시,,,1,,,35871
2296,부산,수영구,0,0,1,,,14484
2297,부산,수영구,0,0,1,,,16840
2298,서울,종로구,0,0,2,,,15896
2299,서울,중랑구,1,0,,,,52022
2300,서울,영천구,1,0,,,,46070
2301,경기,분당구,1,0,,,,11482
2302,경기,분당구,1,0,,,,16178
2303,경기,안양시,0,1,,,,32422
2304,경기,용인시,0,1,,,,24687
2305,경기,수원시,0,1,,,,11003
2306,경기,부천시,0,1,,,,28764
2307,인천,연수구,0,1,,,,28185
2308,대전,유성구,0,1,,,,20175
2309,서울,종로구,1,0,0,0,0,24186
2310,서울,종로구,1,0,0,0,0,85436
2311,서울,중구,1,0,0,0,0,98972
2312,서울,용산구,1,0,0,0,0,16644
2313,서울,성동구,1,0,0,0,0,21120
2314,서울,성동구,1,0,0,0,0,97001
2315,서울,동대문구,1,0,0,0,0,19892
2316,서울,동대문구,1,0,0,0,0,4807
2317,서울,중랑구,1,0,0,0,0,35808
2318,서울,성북구,1,0,0,0,0,21904
2319,서울,성북구,1,0,0,0,0,44944
2320,서울,강북구,1,0,0,0,0,17027
2321,서울,도봉구,1,0,0,0,0,17237
2322,서울,은평구,1,0,0,0,0,21508
2323,서울,은평구,1,0,0,0,0,39987
2324,서울,마포구,1,0,0,0,0,44088
2325,서울,마포구,1,0,0,0,0,66916
2326,서울,마포구,1,0,0,0,0,51264
2327,서울,양천구,1,0,0,0,0,42581
2328,서울,양천구,1,0,0,0,0,41559
2329,서울,강서구,1,0,0,0,0,32521
2330,서울,강서구,1,0,0,0,0,54728
2331,서울,강서구,1,0,0,0,0,39043
2332,서울,구로구,1,0,0,0,0,14644
2333,서울,구로구,1,0,0,0,0,27600
2334,서울,구로구,1,0,0,0,0,53796
2335,서울,금천구,1,0,0,0,0,23552
2336,서울,금천구,1,0,0,0,0,15475
2337,서울,금천구,1,0,0,0,0,54752
2338,서울,영등포구,1,0,0,0,0,38473
2339,서울,동작구,1,0,0,0,0,49041
2340,서울,동작구,1,0,0,0,0,102212
2341,서울,관악구,1,0,0,0,0,54869
2342,서울,서초구,1,0,0,0,0,51962
2343,서울,서초구,1,0,0,0,0,47112
2344,서울,강남구,1,0,0,0,0,39382
2345,서울,강남구,1,0,0,0,0,15498
2346,서울,강남구,1,0,0,0,0,129207
2347,서울,강남구,1,0,0,0,0,59946
2348,서울,강남구,1,0,0,0,0,88489
2349,서울,송파구,1,0,0,0,0,22537
2350,서울,강동구,1,0,0,0,0,37830
2351,부산,영도구,1,0,0,0,0,10125
2352,부산,금정구,1,0,0,0,0,35761
2353,부산,남구,1,0,0,0,0,30470
2354,부산,사하구,1,0,0,0,0,65194
2355,부산,금정구,1,0,0,0,0,12416
2356,부산,금정구,1,0,0,0,0,29890
2357,부산,강서구,1,0,0,0,0,62361
2358,부산,연제구,1,0,0,0,0,40381
2359,부산,연제구,1,0,0,0,0,24264
2360,부산,사상구,1,0,0,0,0,43533
2361,부산,기장군,1,0,0,0,0,67955
2362,부산,기장군,1,0,0,0,0,57072
2363,부산,기장군,1,0,0,0,0,57367
2364,대구,동구,1,0,0,0,0,73313
2365,대구,동구,1,0,0,0,0,80508
2366,대구,서구,1,0,0,0,0,49883
2367,대구,북구,1,0,0,0,0,46956
2368,대구,수성구,1,0,0,0,0,110716
2369,대구,달서구,1,0,0,0,0,126655
2370,대구,달성군,1,0,0,0,0,31274
2371,인천,중구,1,0,0,0,0,36046
2372,인천,중구,1,0,0,0,0,32899
2373,인천,중구,1,0,0,0,0,26234
2374,인천,동구,1,0,0,0,0,64283
2375,인천,미추홀구,1,0,0,0,0,13968
2376,인천,연수구,1,0,0,0,0,26830
2377,인천,남동구,1,0,0,0,0,18230
2378,인천,계양구,1,0,0,0,0,65721
2379,인천,서구,1,0,0,0,0,13143
2380,인천,서구,1,0,0,0,0,5458
2381,광주,동구,1,0,0,0,0,21259
2382,광주,서구,2,0,0,0,0,76047
2383,광주,남구,1,0,0,0,0,17973
2384,광주,북구,1,0,0,0,0,35491
2385,광주,북구,1,0,0,0,0,16236
2386,대전,동구,1,0,0,0,0,17398
2387,대전,유성구,1,0,0,0,0,78855
2388,울산,중구,1,0,0,0,0,20268
2389,울산,동구,1,0,0,0,0,23350
2390,울산,북구,1,0,0,0,0,34986
2391,울산,북구,1,0,0,0,0,45901
2392,울산,울주군,1,0,0,0,0,15933
2393,세종,세종시,1,0,0,0,0,143641
2394,세종,세종시,1,0,0,0,0,6928
2395,경기,수원시,1,0,0,0,0,16917
2396,경기,수원시,1,0,0,0,0,23518
2397,경기,수원시,1,0,0,0,0,38729
2398,경기,수원시,1,0,0,0,0,43544
2399,경기,수원시,1,0,0,0,0,39700
2400,경기,성남시,1,0,0,0,0,28505
2401,경기,성남시,1,0,0,0,0,173710
2402,경기,성남시,1,0,0,0,0,74221
2403,경기,성남시,1,0,0,0,0,135181
2404,경기,성남시,1,0,0,0,0,65268
2405,경기,성남시,1,0,0,0,0,121072
2406,경기,의정부시,1,0,0,0,0,21359
2407,경기,안양시,1,0,0,0,0,16943
2408,경기,안양시,1,0,0,0,0,104381
2409,경기,부천시,1,0,0,0,0,33581
2410,경기,평택시,1,0,0,0,0,94183
2411,경기,안산시,1,0,0,0,0,24656
2412,경기,안산시,1,0,0,0,0,67721
2413,경기,고양시,1,0,0,0,0,56489
2414,경기,고양시,1,0,0,0,0,30004
2415,경기,고양시,1,0,0,0,0,77042
2416,경기,과천시,1,0,0,0,0,37430
2417,경기,남양주시,1,0,0,0,0,27226
2418,경기,남양주시,1,0,0,0,0,54544
2419,경기,남양주시,1,0,0,0,0,77880
2420,경기,시흥시,1,0,0,0,0,21333
2421,경기,의왕시,1,0,0,0,0,71885
2422,경기,의왕시,1,0,0,0,0,54898
2423,경기,하남시,1,0,0,0,0,27706
2424,경기,하남시,1,0,0,0,0,64997
2425,경기,용인시,1,0,0,0,0,17360
2426,경기,용인시,1,0,0,0,0,46013
2427,경기,파주시,1,0,0,0,0,62049
2428,경기,이천시,1,0,0,0,0,14976
2429,경기,이천시,1,0,0,0,0,91014
2430,경기,김포시,1,0,0,0,0,32579
2431,경기,화성시,1,0,0,0,0,19348
2432,경기,화성시,1,0,0,0,0,66168
2433,경기,화성시,1,0,0,0,0,75765
2434,경기,광주시,1,0,0,0,0,74759
2435,경기,연천군,1,0,0,0,0,28871
2436,강원,춘천시,1,0,0,0,0,17891
2437,강원,춘천시,1,0,0,0,0,41449
2438,강원,원주시,1,0,0,0,0,63942
2439,강원,원주시,1,0,0,0,0,18012
2440,강원,원주시,1,0,0,0,0,25072
2441,강원,강릉시,1,0,0,0,0,97952
2442,강원,강릉시,1,0,0,0,0,28040
2443,강원,동해시,1,0,0,0,0,42893
2444,강원,삼척시,1,0,0,0,0,42367
2445,강원,홍천군,1,0,0,0,0,15994
2446,강원,홍천군,1,0,0,0,0,39820
2447,강원,횡성군,1,0,0,0,0,80601
2448,강원,횡성군,1,0,0,0,0,108397
2449,강원,평창군,1,0,0,0,0,13303
2450,강원,평창군,1,0,0,0,0,84907
2451,강원,평창군,1,0,0,0,0,76985
2452,강원,철원군,1,0,0,0,0,17468
2453,강원,인제군,1,0,0,0,0,69025
2454,강원,양양군,1,0,0,0,0,36875
2455,충북,청주시,1,0,0,0,0,72311
2456,충북,청주시,1,0,0,0,0,80439
2457,충북,충주시,1,0,0,0,0,87062
2458,충북,제천시,1,0,0,0,0,57718
2459,충북,제천시,1,0,0,0,0,15335
2460,충북,제천시,1,0,0,0,0,3966
2461,충북,청주시,1,0,0,0,0,14182
2462,충북,보은군,1,0,0,0,0,78978
2463,충북,옥천군,1,0,0,0,0,35320
2464,충북,영동군,1,0,0,0,0,35234
2465,충북,증평군,1,0,0,0,0,31447
2466,충북,괴산군,1,0,0,0,0,84790
2467,충북,괴산군,1,0,0,0,0,11785
2468,충북,단양군,1,0,0,0,0,39281
2469,충북,단양군,1,0,0,0,0,15302
2470,충북,단양군,1,0,0,0,0,26858
2471,충남,천안시,1,0,0,0,0,38195
2472,충남,천안시,1,0,0,0,0,85076
2473,충남,공주시,1,0,0,0,0,128294
2474,충남,공주시,1,0,0,0,0,130219
2475,충남,공주시,1,0,0,0,0,60786
2476,충남,공주시,1,0,0,0,0,127898
2477,충남,공주시,1,0,0,0,0,55056
2478,충남,보령시,1,0,0,0,0,40843
2479,충남,아산시,1,0,0,0,0,66322
2480,충남,서산시,1,0,0,0,0,64166
2481,충남,서산시,1,0,0,0,0,30445
2482,충남,논산시,1,0,0,0,0,73363
2483,충남,계룡시,1,0,0,0,0,97779
2484,충남,당진시,1,0,0,0,0,11375
2485,충남,당진시,1,0,0,0,0,142995
2486,충남,당진시,1,0,0,0,0,121753
2487,충남,금산군,1,0,0,0,0,37736
2488,충남,금산군,1,0,0,0,0,49990
2489,충남,금산군,1,0,0,0,0,34844
2490,충남,부여군,1,0,0,0,0,28023
2491,충남,부여군,1,0,0,0,0,18216
2492,충남,부여군,1,0,0,0,0,21040
2493,충남,서천군,1,0,0,0,0,9208
2494,충남,청양군,1,0,0,0,0,35119
2495,충남,청양군,1,0,0,0,0,42880
2496,충남,홍성군,1,0,0,0,0,24128
2497,충남,홍성군,1,0,0,0,0,10056
2498,충남,예산군,1,0,0,0,0,41784
2499,충남,태안군,1,0,0,0,0,41105
2500,충남,태안군,1,0,0,0,0,16764
2501,충남,태안군,1,0,0,0,0,28052
2502,충남,당진시,1,0,0,0,0,19546
2503,충남,당진시,1,0,0,0,0,1339
2504,충남,당진시,1,0,0,0,0,2461
2505,충남,당진시,1,0,0,0,0,10912
2506,전북,전주시,1,0,0,0,0,64165
2507,전북,전주시,1,0,0,0,0,64658
2508,전북,군산시,1,0,0,0,0,36904
2509,전북,군산시,1,0,0,0,0,11102
2510,전북,익산시,1,0,0,0,0,167306
2511,전북,익산시,1,0,0,0,0,60043
2512,전남,순천시,1,0,0,0,0,43562
2513,전북,정읍시,1,0,0,0,0,12009
2514,전북,정읍시,1,0,0,0,0,31722
2515,전북,남원시,1,0,0,0,0,31836
2516,전북,남원시,1,0,0,0,0,24037
2517,전북,완주군,1,0,0,0,0,58734
2518,전북,진안군,1,0,0,0,0,30645
2519,전북,무주군,1,0,0,0,0,15918
2520,전북,무주군,1,0,0,0,0,32871
2521,전북,무주군,1,0,0,0,0,12420
2522,전북,장수군,1,0,0,0,0,10707
2523,전북,장수군,1,0,0,0,0,27395
2524,전북,임실군,1,0,0,0,0,45863
2525,전북,임실군,1,0,0,0,0,65167
2526,전북,고창군,1,0,0,0,0,55012
2527,전남,여수시,1,0,0,0,0,43179
2528,전남,여수시,1,0,0,0,0,81188
2529,전남,순천시,1,0,0,0,0,72103
2530,전남,순천시,1,0,0,0,0,57746
2531,전남,순천시,1,0,0,0,0,23570
2532,전남,순천시,1,0,0,0,0,32895
2533,전남,순천시,1,0,0,0,0,65228
2534,전남,광양시,1,0,0,0,0,38406
2535,전남,광양시,1,0,0,0,0,45139
2536,전남,광양시,1,0,0,0,0,35428
2537,전남,고흥군,1,0,0,0,0,20276
2538,전남,보성군,1,0,0,0,0,20866
2539,전남,보성군,1,0,0,0,0,25806
2540,전남,해남군,1,0,0,0,0,21925
2541,전남,해남군,1,0,0,0,0,20816
2542,전남,무안군,1,0,0,0,0,51619
2543,전남,함평군,1,0,0,0,0,8516
2544,전남,함평군,1,0,0,0,0,34325
2545,전남,영광군,1,0,0,0,0,9352
2546,전남,영광군,1,0,0,0,0,4540
2547,전남,영광군,1,0,0,0,0,91276
2548,전남,완도군,1,0,0,0,0,3200
2549,전남,완도군,1,0,0,0,0,36205
2550,경북,포항시,1,0,0,0,0,26603
2551,경북,포항시,1,0,0,0,0,83653
2552,경북,포항시,1,0,0,0,0,74561
2553,경북,포항시,1,0,0,0,0,56826
2554,경북,포항시,1,0,0,0,0,99535
2555,경북,포항시,1,0,0,0,0,6118
2556,경북,김천시,1,0,0,0,0,11076
2557,경북,김천시,1,0,0,0,0,36710
2558,경북,김천시,1,0,0,0,0,54367
2559,경북,안동시,1,0,0,0,0,80724
2560,경북,안동시,1,0,0,0,0,70692
2561,경북,안동시,1,0,0,0,0,58481
2562,경북,구미시,1,0,0,0,0,36148
2563,경북,영천시,1,0,0,0,0,69116
2564,경북,영천시,1,0,0,0,0,126521
2565,경북,영천시,1,0,0,0,0,20326
2566,경북,상주시,1,0,0,0,0,119767
2567,경북,군위군,1,0,0,0,0,43060
2568,경북,청송군,1,0,0,0,0,45254
2569,경북,영덕군,1,0,0,0,0,95602
2570,경북,청도군,1,0,0,0,0,161201
2571,경북,청도군,1,0,0,0,0,167674
2572,경북,고령군,1,0,0,0,0,51781
2573,경북,성주군,1,0,0,0,0,43577
2574,경북,성주군,1,0,0,0,0,4538
2575,경북,칠곡군,1,0,0,0,0,66592
2576,경북,칠곡군,1,0,0,0,0,36524
2577,경북,울릉군,1,0,0,0,0,2939
2578,경북,울릉군,1,0,0,0,0,3548
2579,경남,창원시,1,0,0,0,0,12703
2580,경남,창원시,1,0,0,0,0,24567
2581,경남,창원시,1,0,0,0,0,9911
2582,경남,창원시,1,0,0,0,0,2756
2583,경남,창원시,1,0,0,0,0,62734
2584,경남,창원시,1,0,0,0,0,44883
2585,경남,창원시,1,0,0,0,0,26850
2586,경남,진주시,1,0,0,0,0,39116
2587,경남,진주시,1,0,0,0,0,34147
2588,경남,창원시,1,0,0,0,0,4211
2589,경남,통영시,1,0,0,0,0,26460
2590,경남,김해시,1,0,0,0,0,119500
2591,경남,김해시,1,0,0,0,0,101326
2592,경남,김해시,1,0,0,0,0,73368
2593,경남,김해시,1,0,0,0,0,74967
2594,경남,거제시,1,0,0,0,0,41301
2595,경남,양산시,1,0,0,0,0,53752
2596,경남,고성군,1,0,0,0,0,8468
2597,경남,고성군,1,0,0,0,0,12941
